遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,獎號7,獎號8,獎號9,獎號10,獎號11,獎號12,獎號13,獎號14,獎號15,獎號16,獎號17,獎號18,獎號19,獎號20,超級獎號,猜大小,猜單雙, 
賓果賓果,103059401,2014/10/20,186100,7444,98525,02,06,16,18,21,29,30,31,32,33,35,39,46,49,52,53,60,63,69,80,16,－,
賓果賓果,103059402,2014/10/20,291925,11677,62825,04,09,11,16,22,27,31,39,40,41,48,49,53,54,67,69,75,77,78,79,77,－,
賓果賓果,103059403,2014/10/20,184850,7394,60950,06,08,09,13,16,17,22,28,30,31,34,42,43,51,52,57,66,67,77,78,28,－,
賓果賓果,103059404,2014/10/20,186925,7477,110400,05,07,10,11,12,18,19,21,25,28,33,35,42,44,49,58,59,61,68,69,44,－,
賓果賓果,103059405,2014/10/20,202675,8107,71675,11,13,21,24,26,27,28,34,40,44,46,49,51,61,65,73,75,77,78,79,13,－,
賓果賓果,103059406,2014/10/20,213800,8552,57750,07,16,20,23,24,28,29,31,39,42,47,48,49,51,58,61,63,75,76,79,63,－,
賓果賓果,103059407,2014/10/20,213975,8559,69075,08,13,16,18,22,26,27,37,38,40,47,54,57,59,62,69,73,74,77,78,13,－,
賓果賓果,103059408,2014/10/20,239775,9591,375250,04,08,10,11,13,14,15,21,33,35,36,37,38,42,53,58,60,61,66,78,53,小,
賓果賓果,103059409,2014/10/20,233775,9351,91250,01,13,15,17,19,20,22,28,31,33,45,51,56,59,61,70,72,73,74,78,74,－,
賓果賓果,103059410,2014/10/20,193825,7753,44725,01,05,10,15,16,26,28,32,34,35,38,42,46,50,52,61,68,69,73,77,52,－,
賓果賓果,103059411,2014/10/20,195450,7818,294825,05,07,14,15,18,21,22,24,25,28,31,35,36,41,43,49,50,51,60,73,41,小,
賓果賓果,103059412,2014/10/20,207325,8293,51900,01,03,05,09,20,23,31,35,37,39,42,47,52,54,64,67,71,72,77,80,37,－,
賓果賓果,103059413,2014/10/20,197350,7894,65525,02,03,06,09,10,11,13,17,32,34,41,45,49,54,55,60,67,69,73,78,60,－,
