,pres_hpa,temp_cels,rh_percent
2020-03-31,986.5,19.5,96.0
2020-04-01,993.8,13.7,93.0
2020-04-02,994.6,17.3,93.0
2020-04-03,993.6,16.2,95.0
2020-04-04,995.9,14.0,97.0
2020-04-05,995.2,13.0,95.0
2020-04-06,991.3,15.3,97.0
2020-04-07,991.8,13.7,98.0
2020-04-08,991.9,16.6,84.0
2020-04-09,994.4,17.3,83.0
2020-04-10,993.2,19.2,73.0
2020-04-11,988.2,16.6,97.0
2020-04-12,993.3,10.2,78.0
2020-04-13,995.2,11.9,67.0
2020-04-14,991.0,17.5,62.0
2020-04-15,990.2,17.1,72.0
2020-04-16,990.2,20.6,76.0
2020-04-17,989.5,21.3,81.0
2020-04-18,989.3,22.1,82.0
2020-04-19,985.8,23.8,90.0
2020-04-20,988.1,20.3,89.0
2020-04-21,989.2,18.2,97.0
2020-04-22,993.2,15.9,95.0
2020-04-23,994.7,14.0,96.0
2020-04-24,994.6,13.7,95.0
2020-04-25,991.4,18.4,89.0
2020-04-26,992.1,18.2,92.0
2020-04-27,992.9,19.9,80.0
2020-04-28,993.0,20.3,79.0
2020-04-29,991.5,21.4,76.0
2020-04-30,989.6,23.2,74.0
2020-05-01,986.6,23.8,86.0
2020-05-02,983.5,23.8,84.0
2020-05-03,983.4,24.5,86.0
2020-05-04,984.0,25.8,85.0
2020-05-05,980.9,25.8,85.0
2020-05-06,984.6,21.1,96.0
2020-05-07,983.9,23.4,92.0
2020-05-08,983.4,24.3,91.0
2020-05-09,981.5,27.0,86.0
2020-05-10,983.9,24.9,97.0
2020-05-11,984.3,22.0,94.0
2020-05-12,987.3,19.4,95.0
2020-05-13,988.1,23.2,74.0
2020-05-14,984.9,24.1,87.0
2020-05-15,,,
2020-05-16,983.6,22.6,97.0
2020-05-17,979.0,24.8,84.0
2020-05-18,979.0,23.5,96.0
2020-05-19,983.6,20.6,97.0
2020-05-20,984.3,21.9,96.0
2020-05-21,,,
2020-05-22,,,
2020-05-23,,,
2020-05-24,,,
2020-05-25,985.8,23.8,96.0
2020-05-26,982.5,25.1,93.0
2020-05-27,986.1,21.2,96.0
2020-05-28,988.1,21.5,98.0
2020-05-29,986.4,23.5,98.0
2020-05-30,985.9,25.2,96.0
2020-05-31,986.6,24.6,96.0
2020-06-01,986.7,25.0,96.0
2020-06-02,985.2,25.7,96.0
2020-06-03,982.8,26.9,83.0
2020-06-04,983.0,26.8,86.0
2020-06-05,,,
2020-06-06,,,
2020-06-07,,,
2020-06-08,,,
2020-06-09,985.4,23.6,95.0
2020-06-10,984.6,26.8,74.0
2020-06-11,982.7,26.6,82.0
2020-06-12,982.3,27.4,78.0
2020-06-13,985.4,26.5,88.0
2020-06-14,989.5,25.2,97.0
2020-06-15,987.5,26.0,97.0
2020-06-16,984.0,28.2,73.0
2020-06-17,983.5,28.2,76.0
2020-06-18,982.7,28.8,81.0
2020-06-19,984.2,28.7,76.0
2020-06-20,982.5,27.9,82.0
2020-06-21,980.4,27.4,82.0
2020-06-22,981.6,28.3,78.0
2020-06-23,982.2,25.0,97.0
2020-06-24,982.1,26.2,96.0
2020-06-25,983.2,27.5,87.0
2020-06-26,,,
2020-06-27,984.7,26.8,88.0
2020-06-28,983.5,26.1,87.0
2020-06-29,981.4,26.5,95.0
2020-06-30,981.1,26.2,96.0
