,pres_hpa,temp_cels,rh_percent
2018-07-06,999.9,30.1,57.0
2018-07-07,1003.1,26.7,83.0
2018-07-08,1004.2,30.5,57.0
2018-07-09,1004.1,29.7,57.0
2018-07-10,997.2,27.0,81.0
2018-07-11,1001.6,29.7,67.0
2018-07-12,1003.9,30.1,59.0
2018-07-13,1004.5,30.3,57.0
2018-07-14,1004.1,30.2,57.0
2018-07-15,1004.3,29.2,65.0
2018-07-16,1002.7,30.0,66.0
2018-07-17,1002.5,30.2,64.0
2018-07-18,1003.2,30.0,63.0
2018-07-19,1003.6,29.5,69.0
2018-07-20,1001.7,28.8,70.0
2018-07-21,998.1,28.1,79.0
2018-07-22,999.1,29.0,73.0
2018-07-23,1001.4,29.0,75.0
2018-07-24,1004.3,29.0,82.0
2018-07-25,1003.9,31.4,59.0
2018-07-26,1003.3,30.9,62.0
2018-07-27,1003.4,30.3,67.0
2018-07-28,1002.3,30.3,63.0
2018-07-29,1001.4,30.7,65.0
2018-07-30,1001.3,31.5,59.0
2018-07-31,1001.0,32.3,52.0
2018-08-01,1000.5,30.6,72.0
2018-08-02,998.4,32.0,61.0
2018-08-03,1001.5,26.7,86.0
2018-08-04,1002.4,30.4,71.0
2018-08-05,1002.8,31.7,62.0
2018-08-06,1001.8,31.0,59.0
2018-08-07,1001.3,30.1,61.0
2018-08-08,1002.2,29.5,70.0
2018-08-09,1002.0,29.8,66.0
2018-08-10,1000.0,29.9,71.0
2018-08-11,997.0,30.6,67.0
2018-08-12,993.7,29.4,74.0
2018-08-13,996.7,30.4,71.0
2018-08-14,997.3,26.2,91.0
2018-08-15,999.1,29.6,73.0
2018-08-16,997.4,31.0,61.0
2018-08-17,998.6,28.0,86.0
2018-08-18,1000.1,27.9,81.0
2018-08-19,1002.1,26.4,88.0
2018-08-20,1000.0,28.6,79.0
2018-08-21,997.6,29.8,75.0
2018-08-22,995.0,30.4,65.0
2018-08-23,992.8,28.9,79.0
2018-08-24,995.8,27.9,81.0
2018-08-25,996.0,30.2,67.0
2018-08-26,998.4,27.7,86.0
2018-08-27,1003.1,26.5,87.0
2018-08-28,1005.4,26.0,87.0
2018-08-29,1005.7,25.9,91.0
2018-08-30,1009.2,25.7,82.0
2018-08-31,1009.9,27.1,77.0
2018-09-01,1007.2,27.5,79.0
2018-09-02,1004.1,29.5,70.0
2018-09-03,1001.2,30.7,59.0
2018-09-04,1002.2,30.7,58.0
2018-09-05,1003.0,29.7,74.0
2018-09-06,1002.7,29.4,79.0
2018-09-07,1004.2,27.2,89.0
2018-09-08,1006.9,25.1,94.0
2018-09-09,1010.4,24.1,83.0
2018-09-10,1007.7,25.7,82.0
2018-09-11,1005.7,29.3,67.0
2018-09-12,1006.3,29.6,67.0
2018-09-13,1007.8,29.0,71.0
2018-09-14,1007.0,28.6,80.0
2018-09-15,1003.4,30.3,67.0
2018-09-16,1007.3,29.8,68.0
2018-09-17,1010.5,30.5,68.0
2018-09-18,1010.8,29.3,66.0
2018-09-19,1008.9,29.6,60.0
2018-09-20,1007.9,29.7,68.0
2018-09-21,1010.0,29.6,70.0
2018-09-22,1011.8,28.1,82.0
2018-09-23,,,
2018-09-24,,,
2018-09-25,,,
2018-09-26,1007.2,24.6,84.0
2018-09-27,1006.6,25.5,77.0
2018-09-28,1005.1,25.2,81.0
2018-09-29,1005.8,23.9,68.0
2018-09-30,1010.7,24.0,58.0
2018-10-01,1013.2,25.0,64.0
2018-10-02,1014.4,24.2,54.0
2018-10-03,1013.2,24.7,56.0
2018-10-04,1007.7,22.8,80.0
2018-10-05,1008.3,26.4,59.0
2018-10-06,1012.7,24.4,70.0
2018-10-07,1012.7,23.8,77.0
2018-10-08,1011.5,24.1,84.0
2018-10-09,1011.0,25.7,77.0
2018-10-10,1013.2,22.2,95.0
2018-10-11,1017.7,20.7,83.0
2018-10-12,1017.8,19.3,93.0
2018-10-13,1016.2,21.3,89.0
2018-10-14,1013.3,23.3,90.0
2018-10-15,1011.2,23.9,85.0
2018-10-16,1010.5,23.3,88.0
2018-10-17,1011.8,21.1,92.0
2018-10-18,1015.7,23.8,59.0
2018-10-19,1018.6,20.4,83.0
2018-10-20,1017.8,22.3,65.0
2018-10-21,1014.7,23.8,72.0
2018-10-22,1013.4,24.9,83.0
2018-10-23,1015.4,24.0,77.0
2018-10-24,1015.3,23.7,79.0
2018-10-25,1013.6,25.6,74.0
2018-10-26,1014.3,25.0,76.0
2018-10-27,1018.6,20.5,49.0
2018-10-28,1014.2,20.6,50.0
2018-10-29,1014.0,22.0,45.0
2018-10-30,1014.7,23.4,65.0
2018-10-31,1018.3,18.9,88.0
2018-11-01,1018.1,19.5,91.0
2018-11-02,1015.0,22.3,88.0
2018-11-03,1014.5,23.8,90.0
2018-11-04,1014.7,24.0,87.0
2018-11-05,1015.0,24.3,87.0
2018-11-06,1015.3,25.2,82.0
2018-11-07,1013.8,26.4,76.0
2018-11-08,1013.9,24.7,83.0
2018-11-09,1016.9,22.6,80.0
2018-11-10,1015.5,25.2,72.0
2018-11-11,1013.2,23.9,83.0
2018-11-12,1012.4,23.3,80.0
2018-11-13,1013.7,21.9,76.0
2018-11-14,1015.4,21.5,70.0
2018-11-15,1014.6,23.7,73.0
2018-11-16,1014.1,24.1,82.0
2018-11-17,1015.3,21.8,88.0
2018-11-18,1013.8,24.0,85.0
2018-11-19,1017.8,20.3,84.0
2018-11-20,1015.6,22.2,75.0
2018-11-21,1014.7,22.6,85.0
2018-11-22,1020.0,19.1,84.0
2018-11-23,1018.6,18.1,89.0
2018-11-24,1018.1,22.3,74.0
2018-11-25,1014.8,23.7,50.0
2018-11-26,1017.7,20.2,92.0
2018-11-27,1017.9,21.0,70.0
2018-11-28,1019.1,19.4,74.0
2018-11-29,1020.3,20.8,67.0
2018-11-30,1017.7,23.0,60.0
2018-12-01,1015.5,23.5,60.0
2018-12-02,1013.6,24.8,57.0
2018-12-03,1014.3,22.7,77.0
2018-12-04,1014.8,25.2,71.0
2018-12-05,1014.6,22.2,81.0
2018-12-06,1015.0,22.0,80.0
2018-12-07,1020.9,18.1,84.0
2018-12-08,1020.7,17.6,87.0
2018-12-09,1019.5,17.9,90.0
2018-12-10,1016.3,21.1,92.0
2018-12-11,1019.6,18.4,80.0
2018-12-12,1024.3,15.3,79.0
2018-12-13,1023.8,17.1,87.0
2018-12-14,1024.5,17.5,87.0
2018-12-15,1020.1,20.2,78.0
2018-12-16,1018.5,19.3,79.0
2018-12-17,1022.9,15.2,57.0
2018-12-18,1021.0,18.2,51.0
2018-12-19,1017.0,20.7,58.0
2018-12-20,1014.9,20.9,74.0
2018-12-21,1014.3,23.4,71.0
2018-12-22,1014.6,22.2,86.0
2018-12-23,1019.0,18.3,89.0
2018-12-24,1016.2,17.7,90.0
2018-12-25,1011.4,22.8,83.0
2018-12-26,1012.4,20.1,86.0
2018-12-27,,,
2018-12-28,,,
2018-12-29,1028.1,13.1,88.0
2018-12-30,1025.1,15.4,88.0
2018-12-31,1025.9,16.0,87.0
