,pres_hpa,temp_cels,rh_percent
2019-08-24,992.7,28.1,81.0
2019-08-25,1000.2,27.8,87.0
2019-08-26,1003.1,28.0,84.0
2019-08-27,1000.3,28.8,69.0
2019-08-28,998.1,30.0,72.0
2019-08-29,999.6,29.3,81.0
2019-08-30,1001.2,25.2,96.0
2019-08-31,1000.2,28.5,74.0
2019-09-01,1000.9,29.5,69.0
2019-09-02,1000.2,29.4,68.0
2019-09-03,998.8,27.3,77.0
2019-09-04,997.6,24.7,96.0
2019-09-05,994.5,25.6,95.0
2019-09-06,994.1,27.3,87.0
2019-09-07,996.7,26.5,95.0
2019-09-08,998.0,23.7,93.0
2019-09-09,,,
2019-09-10,1001.9,28.4,72.0
2019-09-11,1003.7,27.8,78.0
2019-09-12,1001.6,27.8,78.0
2019-09-13,1000.3,26.8,81.0
2019-09-14,1000.7,27.3,81.0
2019-09-15,1000.2,25.4,91.0
2019-09-16,1001.0,25.4,78.0
2019-09-17,1002.8,23.6,89.0
2019-09-18,1005.6,23.9,83.0
2019-09-19,1003.3,24.5,73.0
2019-09-20,998.3,21.5,98.0
2019-09-21,999.0,20.7,97.0
2019-09-22,1006.6,21.1,90.0
2019-09-23,1010.4,22.5,87.0
2019-09-24,1010.7,21.9,84.0
2019-09-25,1010.2,23.4,71.0
2019-09-26,1009.6,24.2,92.0
2019-09-27,1008.1,24.2,96.0
2019-09-28,,,
2019-09-29,1004.0,26.0,92.0
2019-09-30,991.9,23.7,93.0
2019-10-01,1000.3,24.4,91.0
2019-10-02,1003.5,26.4,92.0
2019-10-03,1004.4,26.2,86.0
2019-10-04,1004.3,25.7,75.0
2019-10-05,1006.7,25.3,82.0
2019-10-06,1008.8,25.2,80.0
2019-10-07,1008.7,25.6,85.0
2019-10-08,1009.9,24.8,80.0
2019-10-09,1007.2,23.1,88.0
2019-10-10,1004.9,22.4,83.0
2019-10-11,1003.7,23.1,88.0
2019-10-12,1005.2,24.8,82.0
2019-10-13,1008.9,23.4,86.0
2019-10-14,1013.8,22.9,72.0
2019-10-15,1014.1,20.9,78.0
2019-10-16,1010.3,21.6,93.0
2019-10-17,1010.3,22.0,75.0
2019-10-18,1010.6,20.7,83.0
2019-10-19,1011.1,20.6,94.0
2019-10-20,1008.5,21.5,87.0
2019-10-21,1006.8,19.1,91.0
2019-10-22,1004.5,21.2,83.0
2019-10-23,1006.6,21.4,87.0
2019-10-24,1009.4,21.1,88.0
2019-10-25,1010.6,21.1,86.0
2019-10-26,1009.9,22.2,76.0
2019-10-27,1007.7,21.5,93.0
2019-10-28,1006.9,22.8,85.0
2019-10-29,1009.9,20.0,97.0
2019-10-30,1010.5,21.5,90.0
2019-10-31,1009.7,22.8,96.0
2019-11-01,1008.8,22.6,79.0
2019-11-02,1006.7,22.8,86.0
2019-11-03,1008.4,21.8,91.0
2019-11-04,1009.0,19.3,97.0
2019-11-05,1006.8,21.0,73.0
2019-11-06,1004.2,20.0,85.0
2019-11-07,1007.7,21.9,72.0
2019-11-08,1011.2,19.8,84.0
2019-11-09,1011.2,16.8,84.0
2019-11-10,1006.5,17.8,85.0
2019-11-11,1008.4,18.1,81.0
2019-11-12,1009.3,20.1,76.0
2019-11-13,1012.1,19.3,88.0
2019-11-14,1012.0,18.4,84.0
2019-11-15,1009.7,19.4,80.0
2019-11-16,1007.0,20.7,75.0
2019-11-17,1006.9,21.3,92.0
2019-11-18,1012.5,18.5,93.0
2019-11-19,1013.9,17.2,83.0
2019-11-20,1013.3,17.6,91.0
2019-11-21,1009.1,19.8,96.0
2019-11-22,1008.1,21.1,98.0
2019-11-23,1008.8,22.0,95.0
2019-11-24,1011.6,21.4,86.0
2019-11-25,1016.2,18.5,93.0
2019-11-26,,,
2019-11-27,1013.3,19.0,87.0
2019-11-28,1017.5,14.6,92.0
2019-11-29,1014.9,17.5,89.0
2019-11-30,1010.3,21.6,74.0
2019-12-01,1010.2,19.8,90.0
2019-12-02,1017.9,14.4,68.0
2019-12-03,1016.8,16.0,66.0
2019-12-04,1018.5,16.2,69.0
2019-12-05,1018.5,15.0,94.0
2019-12-06,1017.3,14.0,91.0
2019-12-07,1018.4,15.0,62.0
2019-12-08,1016.7,12.7,87.0
2019-12-09,,,
2019-12-10,1008.3,17.2,90.0
2019-12-11,1012.2,17.7,81.0
2019-12-12,1015.2,17.6,72.0
2019-12-13,1014.8,17.3,92.0
2019-12-14,1013.8,18.5,83.0
2019-12-15,1011.8,20.0,77.0
2019-12-16,1008.7,19.4,85.0
2019-12-17,1009.6,21.7,87.0
2019-12-18,1012.6,18.5,97.0
2019-12-19,1014.3,16.8,96.0
2019-12-20,1012.0,17.6,96.0
2019-12-21,1008.6,19.0,94.0
2019-12-22,1008.3,17.5,90.0
2019-12-23,1010.1,18.7,88.0
2019-12-24,1010.7,18.5,87.0
2019-12-25,1006.3,18.8,93.0
2019-12-26,1011.6,16.8,91.0
2019-12-27,1015.8,14.2,79.0
2019-12-28,1012.1,19.6,73.0
2019-12-29,1011.1,18.4,99.0
2019-12-30,1014.1,18.5,98.0
2019-12-31,1022.4,12.8,91.0
