,pres_hpa,temp_cels,rh_percent
2017-08-18,1007.8,31.2,65.0
2017-08-19,1006.0,30.3,73.0
2017-08-20,1002.9,31.2,56.0
2017-08-21,998.9,29.3,83.0
2017-08-22,1000.6,30.7,63.0
2017-08-23,1006.9,27.4,87.0
2017-08-24,1007.2,29.3,80.0
2017-08-25,1004.9,30.9,61.0
2017-08-26,1005.9,30.7,65.0
2017-08-27,1010.6,26.2,89.0
2017-08-28,1007.8,30.1,67.0
2017-08-29,1007.1,30.2,74.0
2017-08-30,1006.3,29.7,77.0
2017-08-31,1004.5,28.8,75.0
2017-09-01,1002.7,27.3,83.0
2017-09-02,1005.2,25.8,88.0
2017-09-03,1007.9,25.4,91.0
2017-09-04,1006.9,28.6,80.0
2017-09-05,1005.6,29.9,74.0
2017-09-06,1003.7,30.9,73.0
2017-09-07,1006.6,30.5,71.0
2017-09-08,1007.3,28.3,88.0
2017-09-09,1007.3,29.8,74.0
2017-09-10,1008.7,29.2,77.0
2017-09-11,1006.6,30.3,67.0
2017-09-12,1008.2,29.0,78.0
2017-09-13,1007.7,25.5,86.0
2017-09-14,1004.5,27.7,66.0
2017-09-15,1004.6,29.3,63.0
2017-09-16,1005.6,27.5,66.0
2017-09-17,1007.9,26.3,68.0
2017-09-18,1008.0,26.6,66.0
2017-09-19,1007.9,30.2,63.0
2017-09-20,1006.6,30.1,71.0
2017-09-21,1005.8,30.0,69.0
2017-09-22,1008.3,30.3,72.0
2017-09-23,1008.3,31.2,70.0
2017-09-24,1008.6,30.3,75.0
2017-09-25,1008.6,29.9,75.0
2017-09-26,1007.1,31.2,61.0
2017-09-27,1005.7,31.3,65.0
2017-09-28,1008.7,29.6,72.0
2017-09-29,1012.7,28.5,75.0
2017-09-30,1011.3,29.6,64.0
2017-10-01,1008.3,30.2,66.0
2017-10-02,1008.5,30.6,69.0
2017-10-03,1011.8,28.3,79.0
2017-10-04,1013.3,25.4,86.0
2017-10-05,1011.1,27.8,76.0
2017-10-06,1011.2,27.4,85.0
2017-10-07,1012.4,26.3,84.0
2017-10-08,1011.2,27.4,88.0
2017-10-09,1010.0,29.6,71.0
2017-10-10,1010.3,28.7,79.0
2017-10-11,1010.4,26.3,87.0
2017-10-12,1009.0,26.4,82.0
2017-10-13,1004.3,26.2,82.0
2017-10-14,1002.5,26.9,85.0
2017-10-15,1007.1,25.8,94.0
2017-10-16,1009.1,29.2,73.0
2017-10-17,1011.5,26.2,80.0
2017-10-18,1011.1,24.9,86.0
2017-10-19,1008.7,24.3,86.0
2017-10-20,1008.9,22.5,86.0
2017-10-21,1009.3,22.7,57.0
2017-10-22,1011.4,19.5,66.0
2017-10-23,1015.7,22.7,64.0
2017-10-24,1018.2,22.2,71.0
2017-10-25,1016.9,23.0,65.0
2017-10-26,1013.3,23.1,65.0
2017-10-27,1010.8,23.6,67.0
2017-10-28,1013.5,21.6,71.0
2017-10-29,1020.5,22.3,60.0
2017-10-30,1021.2,19.8,67.0
2017-10-31,1017.7,21.2,76.0
2017-11-01,1013.2,24.3,80.0
2017-11-02,1011.4,25.7,81.0
2017-11-03,1017.3,22.5,73.0
2017-11-04,1022.5,17.6,83.0
2017-11-05,1017.6,21.0,83.0
2017-11-06,1012.9,26.5,73.0
2017-11-07,1013.9,25.7,83.0
2017-11-08,1015.5,23.0,81.0
2017-11-09,1014.2,23.7,84.0
2017-11-10,1012.4,26.7,74.0
2017-11-11,1015.3,20.8,85.0
2017-11-12,1012.7,21.5,89.0
2017-11-13,1010.6,22.7,95.0
2017-11-14,1013.9,21.9,89.0
2017-11-15,1014.5,23.1,81.0
2017-11-16,1011.1,25.8,77.0
2017-11-17,1007.7,25.4,77.0
2017-11-18,1017.6,18.5,78.0
2017-11-19,1017.2,17.5,89.0
2017-11-20,1017.8,19.0,86.0
2017-11-21,1012.7,23.0,84.0
2017-11-22,1015.7,19.4,75.0
2017-11-23,1020.0,17.6,67.0
2017-11-24,1021.7,18.8,66.0
2017-11-25,1019.6,18.6,92.0
2017-11-26,1019.0,20.5,85.0
2017-11-27,1015.7,22.6,79.0
2017-11-28,1014.8,26.2,70.0
2017-11-29,1014.9,22.9,90.0
2017-11-30,1017.6,20.7,84.0
2017-12-01,1019.6,18.9,86.0
2017-12-02,1016.8,20.0,88.0
2017-12-03,1015.4,20.1,85.0
2017-12-04,1018.0,19.1,58.0
2017-12-05,1019.8,16.4,63.0
2017-12-06,1017.9,16.8,81.0
2017-12-07,1016.1,17.0,93.0
2017-12-08,1021.3,15.1,53.0
2017-12-09,1014.8,15.8,87.0
2017-12-10,1016.4,17.9,83.0
2017-12-11,1018.3,18.0,59.0
2017-12-12,1018.1,16.9,89.0
2017-12-13,1019.1,16.4,87.0
2017-12-14,1017.6,19.3,80.0
2017-12-15,1015.7,21.6,66.0
2017-12-16,1025.0,14.6,76.0
2017-12-17,1024.4,12.8,88.0
2017-12-18,1023.0,14.8,85.0
2017-12-19,1025.7,14.9,82.0
2017-12-20,1027.8,15.5,59.0
2017-12-21,1023.4,17.0,56.0
2017-12-22,1016.7,20.4,58.0
2017-12-23,1013.0,22.1,64.0
2017-12-24,1017.7,19.0,62.0
2017-12-25,1020.0,16.6,64.0
2017-12-26,1020.6,18.5,65.0
2017-12-27,1019.6,19.1,65.0
2017-12-28,1017.4,21.2,65.0
2017-12-29,1019.5,18.3,90.0
2017-12-30,1019.6,17.6,83.0
2017-12-31,1021.5,15.1,71.0
